STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,EQ_WATER,Water quality,L,Value,MN,Men,86,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,EQ_WATER,Water quality,L,Value,MN,Men,89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,EQ_WATER,Water quality,L,Value,MN,Men,76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,EQ_WATER,Water quality,L,Value,MN,Men,73,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,EQ_WATER,Water quality,L,Value,MN,Men,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,EQ_WATER,Water quality,L,Value,MN,Men,67,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,EQ_WATER,Water quality,L,Value,MN,Men,61,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,EQ_WATER,Water quality,L,Value,MN,Men,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,EQ_WATER,Water quality,L,Value,MN,Men,83,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,EQ_WATER,Water quality,L,Value,WMN,Women,90,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,EQ_WATER,Water quality,L,Value,WMN,Women,94,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,EQ_WATER,Water quality,L,Value,WMN,Women,86,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,EQ_WATER,Water quality,L,Value,WMN,Women,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,EQ_WATER,Water quality,L,Value,WMN,Women,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,EQ_WATER,Water quality,L,Value,WMN,Women,94,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,EQ_WATER,Water quality,L,Value,WMN,Women,93,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,EQ_WATER,Water quality,L,Value,WMN,Women,84,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,EQ_WATER,Water quality,L,Value,WMN,Women,94,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,EQ_WATER,Water quality,L,Value,WMN,Women,67,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,EQ_WATER,Water quality,L,Value,WMN,Women,78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,EQ_WATER,Water quality,L,Value,WMN,Women,98,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,EQ_WATER,Water quality,L,Value,WMN,Women,78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,EQ_WATER,Water quality,L,Value,WMN,Women,71,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,EQ_WATER,Water quality,L,Value,WMN,Women,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,EQ_WATER,Water quality,L,Value,WMN,Women,77,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,EQ_WATER,Water quality,L,Value,WMN,Women,86,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,EQ_WATER,Water quality,L,Value,WMN,Women,66,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,EQ_WATER,Water quality,L,Value,WMN,Women,90,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,EQ_WATER,Water quality,L,Value,WMN,Women,89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,EQ_WATER,Water quality,L,Value,WMN,Women,93,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,EQ_WATER,Water quality,L,Value,WMN,Women,78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,EQ_WATER,Water quality,L,Value,WMN,Women,85,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,EQ_WATER,Water quality,L,Value,WMN,Women,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,EQ_WATER,Water quality,L,Value,WMN,Women,70,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,EQ_WATER,Water quality,L,Value,WMN,Women,94,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,EQ_WATER,Water quality,L,Value,WMN,Women,94,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,EQ_WATER,Water quality,L,Value,WMN,Women,58,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,EQ_WATER,Water quality,L,Value,WMN,Women,89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,EQ_WATER,Water quality,L,Value,WMN,Women,81,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,EQ_WATER,Water quality,L,Value,WMN,Women,69,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,EQ_WATER,Water quality,L,Value,WMN,Women,73,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,EQ_WATER,Water quality,L,Value,WMN,Women,78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,EQ_WATER,Water quality,L,Value,WMN,Women,69,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,EQ_WATER,Water quality,L,Value,WMN,Women,52,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,EQ_WATER,Water quality,L,Value,WMN,Women,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,EQ_WATER,Water quality,L,Value,WMN,Women,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,CG_VOTO,Voter turnout,L,Value,TOT,Total,93,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,CG_VOTO,Voter turnout,L,Value,TOT,Total,75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,CG_VOTO,Voter turnout,L,Value,TOT,Total,89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,CG_VOTO,Voter turnout,L,Value,TOT,Total,61,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,CG_VOTO,Voter turnout,L,Value,TOT,Total,59,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,CG_VOTO,Voter turnout,L,Value,TOT,Total,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,CG_VOTO,Voter turnout,L,Value,TOT,Total,69,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,CG_VOTO,Voter turnout,L,Value,TOT,Total,80,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,CG_VOTO,Voter turnout,L,Value,TOT,Total,72,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,CG_VOTO,Voter turnout,L,Value,TOT,Total,64,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,CG_VOTO,Voter turnout,L,Value,TOT,Total,62,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,CG_VOTO,Voter turnout,L,Value,TOT,Total,81,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,CG_VOTO,Voter turnout,L,Value,TOT,Total,70,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,CG_VOTO,Voter turnout,L,Value,TOT,Total,75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,CG_VOTO,Voter turnout,L,Value,TOT,Total,53,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,CG_VOTO,Voter turnout,L,Value,TOT,Total,76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,CG_VOTO,Voter turnout,L,Value,TOT,Total,91,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,CG_VOTO,Voter turnout,L,Value,TOT,Total,63,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,CG_VOTO,Voter turnout,L,Value,TOT,Total,75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,CG_VOTO,Voter turnout,L,Value,TOT,Total,77,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,CG_VOTO,Voter turnout,L,Value,TOT,Total,78,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,CG_VOTO,Voter turnout,L,Value,TOT,Total,55,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,CG_VOTO,Voter turnout,L,Value,TOT,Total,58,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,CG_VOTO,Voter turnout,L,Value,TOT,Total,59,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,CG_VOTO,Voter turnout,L,Value,TOT,Total,69,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,CG_VOTO,Voter turnout,L,Value,TOT,Total,86,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,CG_VOTO,Voter turnout,L,Value,TOT,Total,49,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,CG_VOTO,Voter turnout,L,Value,TOT,Total,88,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,CG_VOTO,Voter turnout,L,Value,TOT,Total,66,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,CG_VOTO,Voter turnout,L,Value,TOT,Total,68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,CG_VOTO,Voter turnout,L,Value,TOT,Total,79,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,CG_VOTO,Voter turnout,L,Value,TOT,Total,49,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,CG_VOTO,Voter turnout,L,Value,TOT,Total,64,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,CG_VOTO,Voter turnout,L,Value,TOT,Total,68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,CG_VOTO,Voter turnout,L,Value,TOT,Total,65,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,CG_VOTO,Voter turnout,L,Value,TOT,Total,52,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,CG_VOTO,Voter turnout,L,Value,TOT,Total,68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,CG_VOTO,Voter turnout,L,Value,MN,Men,93,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,CG_VOTO,Voter turnout,L,Value,MN,Men,77,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,CG_VOTO,Voter turnout,L,Value,MN,Men,91,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,CG_VOTO,Voter turnout,L,Value,MN,Men,60,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,CG_VOTO,Voter turnout,L,Value,MN,Men,59,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,CG_VOTO,Voter turnout,L,Value,MN,Men,88,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,CG_VOTO,Voter turnout,L,Value,MN,Men,70,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,CG_VOTO,Voter turnout,L,Value,MN,Men,85,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,CG_VOTO,Voter turnout,L,Value,MN,Men,73,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,CG_VOTO,Voter turnout,L,Value,MN,Men,63,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,CG_VOTO,Voter turnout,L,Value,MN,Men,63,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,CG_VOTO,Voter turnout,L,Value,MN,Men,81,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,CG_VOTO,Voter turnout,L,Value,MN,Men,73,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,CG_VOTO,Voter turnout,L,Value,MN,Men,77,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,CG_VOTO,Voter turnout,L,Value,MN,Men,53,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,CG_VOTO,Voter turnout,L,Value,MN,Men,78,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,CG_VOTO,Voter turnout,L,Value,MN,Men,92,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,CG_VOTO,Voter turnout,L,Value,MN,Men,65,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,CG_VOTO,Voter turnout,L,Value,MN,Men,73,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,CG_VOTO,Voter turnout,L,Value,MN,Men,78,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,CG_VOTO,Voter turnout,L,Value,MN,Men,78,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,CG_VOTO,Voter turnout,L,Value,MN,Men,58,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,PRT,Portugal,CG_VOTO,Voter turnout,L,Value,MN,Men,58,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVK,Slovak Republic,CG_VOTO,Voter turnout,L,Value,MN,Men,59,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ESP,Spain,CG_VOTO,Voter turnout,L,Value,MN,Men,69,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SWE,Sweden,CG_VOTO,Voter turnout,L,Value,MN,Men,84,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHE,Switzerland,CG_VOTO,Voter turnout,L,Value,MN,Men,58,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,TUR,Türkiye,CG_VOTO,Voter turnout,L,Value,MN,Men,87,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GBR,United Kingdom,CG_VOTO,Voter turnout,L,Value,MN,Men,62,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,CG_VOTO,Voter turnout,L,Value,MN,Men,65,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BRA,Brazil,CG_VOTO,Voter turnout,L,Value,MN,Men,79,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CHL,Chile,CG_VOTO,Voter turnout,L,Value,MN,Men,49,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,EST,Estonia,CG_VOTO,Voter turnout,L,Value,MN,Men,60,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISR,Israel,CG_VOTO,Voter turnout,L,Value,MN,Men,67,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,RUS,Russia,CG_VOTO,Voter turnout,L,Value,MN,Men,61,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,SVN,Slovenia,CG_VOTO,Voter turnout,L,Value,MN,Men,52,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,OECD,OECD - Total,CG_VOTO,Voter turnout,L,Value,MN,Men,68,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUS,Australia,CG_VOTO,Voter turnout,L,Value,WMN,Women,93,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,USA,United States,CG_VOTO,Voter turnout,L,Value,LW,Low,54,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,AUT,Austria,CG_VOTO,Voter turnout,L,Value,WMN,Women,73,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,BEL,Belgium,CG_VOTO,Voter turnout,L,Value,WMN,Women,88,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CAN,Canada,CG_VOTO,Voter turnout,L,Value,WMN,Women,62,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,CZE,Czechia,CG_VOTO,Voter turnout,L,Value,WMN,Women,60,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DNK,Denmark,CG_VOTO,Voter turnout,L,Value,WMN,Women,88,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FIN,Finland,CG_VOTO,Voter turnout,L,Value,WMN,Women,68,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,FRA,France,CG_VOTO,Voter turnout,L,Value,WMN,Women,75,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,DEU,Germany,CG_VOTO,Voter turnout,L,Value,WMN,Women,70,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,GRC,Greece,CG_VOTO,Voter turnout,L,Value,WMN,Women,64,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,HUN,Hungary,CG_VOTO,Voter turnout,L,Value,WMN,Women,61,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ISL,Iceland,CG_VOTO,Voter turnout,L,Value,WMN,Women,82,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,IRL,Ireland,CG_VOTO,Voter turnout,L,Value,WMN,Women,67,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,ITA,Italy,CG_VOTO,Voter turnout,L,Value,WMN,Women,73,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,JPN,Japan,CG_VOTO,Voter turnout,L,Value,WMN,Women,52,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,KOR,Korea,CG_VOTO,Voter turnout,L,Value,WMN,Women,74,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,LUX,Luxembourg,CG_VOTO,Voter turnout,L,Value,WMN,Women,91,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,MEX,Mexico,CG_VOTO,Voter turnout,L,Value,WMN,Women,61,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NLD,Netherlands,CG_VOTO,Voter turnout,L,Value,WMN,Women,76,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NZL,New Zealand,CG_VOTO,Voter turnout,L,Value,WMN,Women,76,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,NOR,Norway,CG_VOTO,Voter turnout,L,Value,WMN,Women,78,,E,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_BLI2015(1.0),Better Life Index - Edition 2015,I,POL,Poland,CG_VOTO,Voter turnout,L,Value,WMN,Women,53,,E,,PC,Percentage,0,Units,,
